datetime_utc,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3,us_aqi
2023-11-04 04:00:00.000000,4.0,500.68,1.38,13.02,103.0,4.71,56.26,120.19,3.45,152
2023-11-04 06:00:00.000000,4.0,422.24,1.035,7.965,113.01,4.01,55.145,114.015,2.75,149
2023-11-04 08:00:00.000000,4.0,385.52,0.86,6.34,111.58,3.46,51.775,104.935,2.035,141
2023-11-04 10:00:00.000000,4.0,405.55,0.89,8.395,101.57,3.505,51.425,102.055,2.0700000000000003,140
2023-11-04 12:00:00.000000,4.0,497.34,0.265,16.195,86.545,4.38,53.55,103.695,2.77,145
2023-11-04 14:00:00.000000,4.0,577.45,0.0,21.59,76.535,5.42,57.955,108.49,3.96,153
2023-11-04 16:00:00.000000,4.5,924.585,0.0,34.785,59.010000000000005,7.630000000000001,73.67500000000001,128.93,10.135,164
2023-11-04 18:00:00.000000,5.0,1121.52,0.0,39.755,52.925,8.285,84.745,141.26999999999998,12.1,172
2023-11-04 20:00:00.000000,4.5,851.155,0.0,27.415,61.510000000000005,6.11,74.4,124.53,6.43,164
2023-11-04 22:00:00.000000,4.0,714.3,0.0,16.965,65.09,5.84,70.44,115.69,6.145,161
2023-11-05 00:00:00.000000,5.0,957.97,0.0,23.22,51.32,8.135,79.275,119.955,9.085,168
2023-11-05 02:00:00.000000,5.0,2076.15,6.29,62.375,15.11,15.5,120.19,164.765,20.58,196
2023-11-05 04:00:00.000000,5.0,4032.135,50.74,100.76,11.09,28.85,176.755,237.4,37.24,252
2023-11-05 06:00:00.000000,5.0,3084.1800000000003,26.99,91.165,44.525,29.205,150.06,219.05,32.805,225
2023-11-05 08:00:00.000000,5.0,2389.91,13.075,80.88499999999999,79.755,21.1,115.545,190.38,27.105,193
2023-11-05 10:00:00.000000,4.5,1715.66,9.555,68.89,70.81,12.935,77.545,149.655,19.125,166
2023-11-05 12:00:00.000000,4.0,1255.035,2.705,61.69,25.12,7.48,59.98,128.125,11.275,154
2023-11-05 14:00:00.000000,4.0,1168.25,1.2,56.55,17.835,6.41,60.95,127.91,10.010000000000002,155
2023-11-05 16:00:00.000000,4.0,927.925,0.0,33.59,51.14,6.705,66.805,131.865,10.83,159
2023-11-05 18:00:00.000000,4.0,1014.71,0.0,32.045,54.715,7.6,71.16,133.815,11.4,162
2023-11-05 20:00:00.000000,4.0,1014.71,0.0,32.56,48.28,8.015,69.66499999999999,125.375,8.614999999999998,161
2023-11-05 22:00:00.000000,5.0,1054.765,0.0,27.59,42.555,10.19,79.59,133.535,9.88,168
2023-11-06 00:00:00.000000,5.0,1201.63,0.005,31.36,33.08,12.455,89.04499999999999,145.575,12.35,175
2023-11-06 02:00:00.000000,5.0,2723.695,16.175,74.03,6.785,21.935,145.87,215.92,29.765,221
2023-11-06 04:00:00.000000,5.0,6088.255,102.82,119.27,9.345,40.53,244.355,338.92499999999995,64.345,315
2023-11-06 06:00:00.000000,5.0,6061.555,60.125,170.675,54.715,54.6,270.34000000000003,380.84,68.14,333
2023-11-06 08:00:00.000000,5.0,5313.875,17.38,193.295,158.785,51.025000000000006,337.045,451.18,46.61,382
2023-11-06 10:00:00.000000,5.0,2276.42,5.225,92.535,138.76,20.385,162.16,251.36,19.76,237
2023-11-06 12:00:00.000000,4.0,1248.36,0.985,63.405,47.385,11.745,65.42999999999999,142.29,11.53,158
2023-11-06 14:00:00.000000,4.0,1355.175,0.09,66.83,26.555,10.010000000000002,62.405,136.19,13.175,156
2023-11-06 16:00:00.000000,4.5,1515.39,0.0,56.21,36.66,12.515,79.82,152.29500000000002,21.28,168
2023-11-06 18:00:00.000000,5.0,1869.2,0.305,62.38,26.825,15.855,98.83,165.885,27.615,181
2023-11-06 20:00:00.000000,5.0,2149.58,4.525,69.91499999999999,2.565,16.45,106.21,163.45,26.6,187
2023-11-06 22:00:00.000000,5.0,1989.365,2.905,55.865,3.24,18.475,116.06,173.73000000000002,28.625,193
2023-11-07 00:00:00.000000,5.0,1702.31,0.09,41.815,26.375,19.91,111.12,166.45,26.725,190
2023-11-07 02:00:00.000000,5.0,2349.85,5.035,64.435,20.655,24.915,129.26,190.71,34.2,205
2023-11-07 04:00:00.000000,5.0,3578.1850000000004,44.255,84.655,11.58,31.95,147.11,230.525,44.58,222
2023-11-07 06:00:00.000000,5.0,2323.15,19.39,69.235,56.145,32.665,103.345,175.88,30.145,185
2023-11-07 08:00:00.000000,5.0,2643.585,12.575,93.225,98.705,45.775,130.985,213.455,31.035,206
2023-11-07 10:00:00.000000,5.0,2777.1,11.175,115.845,86.54499999999999,39.58,134.685,221.48,29.135,210
2023-11-07 12:00:00.000000,5.0,2042.77,3.24,106.93,33.26,21.1,97.145,174.995,19.25,180
2023-11-07 14:00:00.000000,5.0,2202.985,6.495,105.56,3.895,19.43,103.505,176.865,20.645,185
2023-11-07 16:00:00.000000,5.0,2616.88,0.735,100.76,12.695,23.96,149.12,226.395,35.085,224
2023-11-07 18:00:00.000000,5.0,3658.295,3.11,113.785,5.59,31.945,231.39,308.44,48.385000000000005,305
2023-11-07 20:00:00.000000,5.0,3444.675,5.46,102.13,2.28,29.8,235.205,305.155,35.97,308
2023-11-07 22:00:00.000000,5.0,2883.91,0.075,70.945,20.565,29.565,228.22,299.08000000000004,32.17,303
2023-11-08 00:00:00.000000,5.0,2737.045,0.675,62.72,12.295,28.37,205.875,275.865,36.73,281
2023-11-08 02:00:00.000000,5.0,4245.755,42.805,81.91,0.22,36.235,231.85,305.58000000000004,59.275000000000006,306
2023-11-08 04:00:00.000000,5.0,7850.65,143.9047999999991,110.36,2.125,53.885000000000005,317.77,420.215,88.66499999999999,368
2023-11-08 06:00:00.000000,5.0,4299.165,67.67,93.91,48.19,70.335,187.32,276.505,45.725,262
2023-11-08 08:00:00.000000,4.5,947.95,3.38,40.1,105.145,56.03,74.17,120.64,9.06,167
2023-11-08 10:00:00.000000,5.0,1922.605,6.48,88.42500000000001,50.785,30.995,91.77,149.975,19.125,176
2023-11-08 12:00:00.000000,5.0,2189.635,13.185,99.39,6.15,21.455,89.965,142.46,20.265,175
2023-11-08 14:00:00.000000,5.0,2042.77,11.605,87.05,11.495,14.425,82.765,114.705,17.86,170
2023-11-08 16:00:00.000000,5.0,1401.9,0.0,50.385000000000005,64.72999999999999,14.66,88.03,116.53,18.175,174
2023-11-08 18:00:00.000000,5.0,1802.445,0.0,59.63,52.925,16.685,114.4,148.075,24.065,192
2023-11-08 20:00:00.000000,5.0,1482.01,0.0,49.35,55.075,13.41,102.68,131.53,15.96,184
2023-11-08 22:00:00.000000,5.0,1188.275,0.0,30.675000000000004,64.375,12.04,108.33,137.375,13.17,188
2023-11-09 00:00:00.000000,5.0,1241.68,0.0,30.675,56.86,12.635000000000002,116.74,146.135,14.0,194
2023-11-09 02:00:00.000000,5.0,2630.23,9.965,77.455,17.119999999999997,21.335,172.905,210.505,27.865,248
2023-11-09 04:00:00.000000,5.0,6141.66,92.09,132.29,11.715,40.77,294.58500000000004,352.09000000000003,56.995000000000005,351
2023-11-09 06:00:00.000000,5.0,3978.73,34.254999999999995,112.07,85.655,40.055,228.385,280.435,38.375,303
2023-11-09 08:00:00.000000,5.0,1976.015,8.045,67.175,133.04,24.435,131.95000000000002,172.88,19.0,207
2023-11-09 10:00:00.000000,5.0,1428.6,5.645,55.18,104.43,24.555,89.445,126.91,12.665,175
2023-11-09 12:00:00.000000,4.0,907.895,0.68,39.585,100.135,26.345,68.185,99.725,5.415,160
2023-11-09 14:00:00.000000,4.0,847.82,0.0,35.64,85.83000000000001,14.365,64.13499999999999,93.525,5.699999999999999,157
2023-11-09 16:00:00.000000,4.0,871.185,0.0,29.13,85.11500000000001,9.3,68.375,100.27,8.93,160
2023-11-09 18:00:00.000000,4.0,907.895,0.0,28.79,82.255,8.045,72.305,103.55,10.2,163
2023-11-09 20:00:00.000000,4.0,607.49,0.0,17.48,91.91,5.6,53.53,75.66499999999999,4.875,145
2023-11-09 22:00:00.000000,3.5,570.775,0.0,11.65,89.405,5.845000000000001,50.335,73.985,6.109999999999999,138
2023-11-10 00:00:00.000000,3.5,831.125,0.0,20.905,60.08,10.01,47.765,76.465,12.73,131
2023-11-10 02:00:00.000000,4.5,1835.825,5.38,56.72,19.805,15.855,92.45,127.57,24.83,177
2023-11-10 04:00:00.000000,5.0,3538.13,52.75,80.19999999999999,16.895,26.225,136.015,183.005,41.29,211
2023-11-10 06:00:00.000000,4.0,1849.175,18.3,49.52,79.75,20.865,66.95,104.24,23.305,159
2023-11-10 08:00:00.000000,3.0,483.99,1.6549999999999998,11.655,126.6,9.54,15.59,38.39,4.34,82
2023-11-10 10:00:00.000000,3.0,724.3199999999999,3.0,25.79,115.155,14.125,19.825000000000003,40.97,6.904999999999999,71
2023-11-10 12:00:00.000000,3.0,1502.04,3.185,73.69,61.69,21.22,34.835,65.435,13.49,99
2023-11-10 14:00:00.000000,5.0,4219.055,59.23,119.27,0.005,30.755,108.485,156.595,41.035,188
2023-11-10 16:00:00.000000,5.0,6996.155,112.65,126.125,0.0,46.495,266.365,335.56,82.07499999999999,331
2023-11-10 18:00:00.000000,5.0,5260.465,59.795,105.215,0.095,40.77,221.745,286.41,66.11500000000001,296
2023-11-10 20:00:00.000000,4.0,1381.875,0.425,39.760000000000005,43.72,15.795000000000002,62.635,95.2,17.415,156
2023-11-10 22:00:00.000000,3.0,680.9200000000001,0.0,13.455,82.61000000000001,12.455,36.15,64.835,9.63,103
2023-11-11 00:00:00.000000,3.0,630.855,0.0,13.195,83.325,15.855,34.455,70.72,9.12,98
2023-11-11 02:00:00.000000,4.0,1395.225,1.23,41.13,56.685,20.385,61.995000000000005,105.765,19.44,156
2023-11-11 04:00:00.000000,5.0,2750.395,25.145000000000003,75.745,33.254999999999995,27.895,97.56,158.84,33.18,180
2023-11-11 06:00:00.000000,4.0,1351.835,8.995000000000001,38.81,96.915,32.665,54.845,103.15,16.4,149
2023-11-11 08:00:00.000000,3.0,597.475,2.49,18.25,134.47000000000003,36.715,29.265,57.5,5.54,149
2023-11-11 10:00:00.000000,3.0,1074.79,4.33,41.13,123.025,47.21,40.09,71.235,10.83,158
2023-11-11 12:00:00.000000,4.0,2189.635,3.995,103.505,57.755,61.75,62.55499999999999,105.23,21.155,172
2023-11-11 14:00:00.000000,5.0,5554.2,71.975,161.07999999999998,0.0,66.755,149.12,215.805,56.995000000000005,224
2023-11-11 16:00:00.000000,5.0,8224.485,118.02,168.62,0.0,68.185,312.77,409.33,103.355,364
2023-11-11 18:00:00.000000,5.0,7049.56,90.305,132.29500000000002,0.0,47.92,314.73,401.525,85.62,366
2023-11-11 20:00:00.000000,5.0,3311.155,29.955,81.91,0.075,24.56,131.49,187.21,35.97,207
2023-11-11 22:00:00.000000,5.0,1815.795,1.73,48.67,10.195,21.34,88.045,135.235,23.94,174
2023-11-12 00:00:00.000000,5.0,1675.605,0.015,38.385,27.18,21.695,93.675,134.585,23.94,178
2023-11-12 02:00:00.000000,5.0,3097.535,18.595,74.375,7.21,26.35,142.395,186.565,40.785,218
2023-11-12 04:00:00.000000,5.0,6862.639999999999,109.52,128.865,11.845,41.245,266.01,332.88,71.44,330
2023-11-12 06:00:00.000000,5.0,6782.535,56.33,190.555,88.87,52.45,321.545,399.73,63.585,371
2023-11-12 08:00:00.000000,5.0,4940.030000000001,12.29,163.82,231.74,52.93000000000001,342.385,423.92,41.035,386
2023-11-12 10:00:00.000000,5.0,2964.0200000000004,4.095000000000001,101.79,250.26844999999847,34.93,271.445,339.21500000000003,21.535,334
2023-11-12 12:00:00.000000,5.0,1174.93,0.35,36.5,206.705,15.56,111.315,149.375,8.075,200
2023-11-12 14:00:00.000000,4.0,907.9,0.0,31.875,130.89,9.475,62.115,89.89,6.685,156
2023-11-12 16:00:00.000000,4.5,1448.63,0.0,52.435,77.96000000000001,12.22,74.78999999999999,105.665,18.175,165
2023-11-12 18:00:00.000000,5.0,2176.285,0.005,73.685,41.31,15.62,104.505,139.39499999999998,27.74,185
2023-11-12 20:00:00.000000,5.0,2176.285,0.05,74.37,25.215,14.725,99.965,130.11,21.28,182
2023-11-12 22:00:00.000000,5.0,1935.955,0.025,53.125,26.645,15.38,102.05,129.275,19.89,184
2023-11-13 00:00:00.000000,5.0,1742.365,0.01,44.900000000000006,30.04,16.215,97.045,122.71,18.49,180
2023-11-13 02:00:00.000000,5.0,3858.57,28.71,96.31,4.630000000000001,27.895000000000003,190.215,229.805,41.67,265
2023-11-13 04:00:00.000000,5.0,9346.009999999998,143.9047999999991,174.105,9.475,52.455,393.105,465.935,93.22,422
2023-11-13 06:00:00.000000,5.0,8491.515,84.265,226.18629999999968,65.80499999999999,66.76,399.425,470.3250000000001,82.075,427
2023-11-13 08:00:00.000000,5.0,7316.59,22.24,226.18629999999968,184.54,72.95500000000001,471.985,547.4649999999999,59.02,479
2023-11-13 10:00:00.000000,5.0,4152.299999999999,6.705,160.395,218.865,42.675,329.19,389.11,29.89,376
2023-11-13 12:00:00.000000,5.0,1622.2,0.51,64.43,145.2,16.155,104.865,133.775,11.97,186
2023-11-13 14:00:00.000000,5.0,1789.09,0.0,84.995,54.18,13.65,80.975,109.84,16.02,169
2023-11-13 16:00:00.000000,5.0,2817.155,5.965,102.82,9.72,20.86,122.44,163.12,37.235,198
2023-11-13 18:00:00.000000,5.0,3978.73,35.09,94.595,0.005,27.535,183.935,230.58,53.96,259
2023-11-13 20:00:00.000000,5.0,2870.56,25.93,74.715,0.075,20.62,123.93,157.66500000000002,32.295,199
2023-11-13 22:00:00.000000,5.0,1682.28,1.055,49.525000000000006,12.739999999999998,16.810000000000002,86.105,119.77,23.18,172
2023-11-14 00:00:00.000000,5.0,1535.415,0.01,37.7,27.54,17.405,88.975,132.20499999999998,24.825,174
2023-11-14 02:00:00.000000,5.0,2843.855,8.65,77.11,14.235,25.27,150.07,202.76,39.645,225
2023-11-14 04:00:00.000000,5.0,4699.71,57.895,110.355,20.03,35.765,209.12,285.435,54.46,284
2023-11-14 06:00:00.000000,4.5,2423.285,19.505,64.435,87.61500000000001,34.81,125.48,193.515,27.74,201
2023-11-14 08:00:00.000000,4.0,707.625,2.365,17.990000000000002,133.755,27.06,50.4,107.735,6.140000000000001,138
2023-11-14 10:00:00.000000,4.0,774.38,2.1950000000000003,23.22,126.6,26.58,47.325,106.995,7.315,130
2023-11-14 12:00:00.000000,4.0,1161.575,0.64,45.41,92.27,34.095,51.64,106.46,11.27,141
2023-11-14 14:00:00.000000,4.5,1976.01,0.0,71.975,43.095,30.04,79.50999999999999,143.95,22.42,168
2023-11-14 16:00:00.000000,5.0,2136.23,0.0,59.635,48.64,24.32,111.88,187.97000000000003,31.54,191
2023-11-14 18:00:00.000000,5.0,2109.525,0.0,54.835,48.995000000000005,21.815,118.45,193.245,31.410000000000004,195
2023-11-14 20:00:00.000000,4.5,1201.63,0.0,29.99,64.73,14.425,77.46000000000001,137.0,15.45,166
2023-11-14 22:00:00.000000,4.0,817.7750000000001,0.0,14.57,83.33,12.16,66.69,121.05,11.53,159
2023-11-15 00:00:00.000000,4.0,730.99,0.0,12.94,92.265,13.115,66.06,120.915,9.63,158
2023-11-15 02:00:00.000000,5.0,1268.385,0.345,34.96,73.67,18.835,88.725,149.495,16.405,174
2023-11-15 04:00:00.000000,5.0,1935.96,8.774999999999999,57.235,60.08,24.2,109.365,182.42,22.925,189
2023-11-15 06:00:00.000000,4.5,1114.845,4.205,27.33,119.45,23.245,77.39,140.02,12.825,166
2023-11-15 08:00:00.000000,4.0,690.935,1.655,15.17,155.20999999999998,22.53,51.985,89.61500000000001,6.43,142
2023-11-15 10:00:00.000000,4.0,787.735,1.46,21.08,160.22,28.135,56.31,94.17,7.57,152
2023-11-15 12:00:00.000000,4.0,1154.9,0.31,41.125,131.605,34.57,63.395,104.115,11.275,157
2023-11-15 14:00:00.000000,5.0,2149.58,0.0,76.43,64.735,32.425,91.22,139.935,24.825000000000003,176
2023-11-15 16:00:00.000000,5.0,2336.5,0.0,65.46000000000001,53.645,26.94,120.515,176.20999999999998,33.69,197
2023-11-15 18:00:00.000000,5.0,2136.23,0.0,55.525,55.07,22.29,126.565,185.415,31.54,202
2023-11-15 20:00:00.000000,5.0,1368.525,0.0,33.415,68.305,15.26,93.965,144.59500000000003,16.975,178
2023-11-15 22:00:00.000000,5.0,1014.71,0.0,17.905,81.18,13.59,83.435,129.815,14.25,171
2023-11-16 00:00:00.000000,5.0,981.33,0.0,17.14,83.325,14.245,83.065,131.245,13.935,170
2023-11-16 02:00:00.000000,5.0,1802.44,0.655,49.525,57.94,20.98,115.295,174.7,24.45,193
2023-11-16 04:00:00.000000,5.0,2937.32,18.775,81.91,41.665,30.755,150.13,228.635,34.45,225
2023-11-16 06:00:00.000000,4.5,1522.065,7.069999999999999,39.33,118.015,32.66,102.895,170.51,17.86,184
2023-11-16 08:00:00.000000,4.0,714.3,2.05,16.705,145.91,27.3,54.255,91.415,6.84,147
2023-11-16 10:00:00.000000,4.0,821.115,1.825,23.735,138.76,29.44,56.435,94.0,7.79,152
2023-11-16 12:00:00.000000,4.5,1348.495,0.415,50.725,98.705,36.24,71.145,116.225,12.920000000000002,162
2023-11-16 14:00:00.000000,5.0,2923.9700000000003,0.175,108.305,26.82,37.435,126.49,191.03500000000005,31.79,202
2023-11-16 16:00:00.000000,5.0,3190.995,0.125,94.935,22.44,34.81,168.505,247.015,43.315,244
2023-11-16 18:00:00.000000,5.0,2643.59,0.005,71.28999999999999,35.585,28.375,160.335,236.98,37.74,236
2023-11-16 20:00:00.000000,5.0,1502.035,0.0,37.015,63.3,18.36,111.33,172.085,18.05,190
2023-11-16 22:00:00.000000,5.0,974.655,0.0,16.02,90.48,15.08,97.93,152.57999999999998,12.415,181
2023-11-17 00:00:00.000000,5.0,851.155,0.0,13.365,101.57,15.555,94.98,155.74,9.945,179
2023-11-17 02:00:00.000000,5.0,1455.31,0.42,38.56,78.67500000000001,20.865,115.935,188.16,17.73,193
2023-11-17 04:00:00.000000,5.0,2283.1,9.135,72.315,45.775000000000006,27.415,130.45,208.97,26.22,206
2023-11-17 06:00:00.000000,4.5,1245.02,5.11,35.64,101.205,30.875,85.97,145.385,13.935,172
2023-11-17 08:00:00.000000,4.0,680.925,1.86,16.619999999999997,137.32999999999998,26.105,55.35,90.00999999999999,5.859999999999999,150
2023-11-17 10:00:00.000000,4.0,777.72,1.685,20.99,135.185,24.2,58.685,96.05,7.06,153
2023-11-17 12:00:00.000000,4.5,1328.47,0.41,50.040000000000006,92.625,25.515,71.25,114.65,12.86,162
2023-11-17 14:00:00.000000,5.0,3284.455,5.65,118.585,8.959999999999999,31.950000000000003,131.395,189.07,35.465,207
2023-11-17 16:00:00.000000,5.0,3925.325,14.475,108.985,0.3,36.48,189.14,259.49,52.945,264
2023-11-17 18:00:00.000000,5.0,3471.375,5.18,93.91,4.245,31.355,178.70999999999998,240.445,49.145,254
2023-11-17 20:00:00.000000,4.5,1615.52,0.01,41.81,59.01,16.81,89.995,128.22,19.76,175
2023-11-17 22:00:00.000000,4.0,797.75,0.0,11.995,112.295,11.15,66.135,100.635,10.2,158
2023-11-18 00:00:00.000000,4.0,811.1,0.0,11.78,118.015,11.98,71.495,107.915,10.385000000000002,162
2023-11-18 02:00:00.000000,5.0,1361.85,0.135,32.39,100.85,16.985,95.465,138.87,17.35,179
2023-11-18 04:00:00.000000,5.0,2002.72,4.805,57.235,93.345,23.96,117.36,173.62,23.055,194
2023-11-18 06:00:00.000000,4.5,1315.12,3.06,29.22,153.78,23.725,94.0,143.62,15.330000000000002,178
2023-11-18 08:00:00.000000,4.5,794.41,1.23,14.395,180.245,19.555,64.975,96.415,8.015,166
2023-11-18 10:00:00.000000,5.0,1435.2800000000002,2.625,46.61,168.8,26.11,84.96000000000001,117.75,14.25,172
2023-11-18 12:00:00.000000,5.0,1935.96,0.7150000000000001,83.28,97.99,20.505000000000003,85.16,115.98,18.115,172
2023-11-18 14:00:00.000000,5.0,3417.965,15.315,130.235,3.78,23.245,121.75,157.475,33.565,197
2023-11-18 16:00:00.000000,5.0,5554.200000000001,48.725,146.0,0.0,39.815,247.865,303.925,65.105,317
2023-11-18 18:00:00.000000,5.0,6355.29,45.04,141.205,0.025,47.685,317.495,397.895,74.22,368
2023-11-18 20:00:00.000000,5.0,2723.69,1.2,65.465,37.285,22.885,158.55,212.37,29.385,234
2023-11-18 22:00:00.000000,5.0,1615.52,0.0,25.875,89.05000000000001,16.095,127.885,169.89,19.505000000000003,203
2023-11-19 00:00:00.000000,5.0,1448.635,0.0,21.59,98.705,15.5,124.65,166.26,18.24,199
2023-11-19 02:00:00.000000,5.0,2470.0150000000003,0.505,62.89,68.31,21.935,164.03,213.31,30.655,239
2023-11-19 04:00:00.000000,5.0,4699.705,31.515,125.435,27.715,33.14,231.7,304.26,51.42,305
2023-11-19 06:00:00.000000,5.0,2636.91,14.35,67.685,116.585,32.19,156.195,220.07,28.685,231
2023-11-19 08:00:00.000000,5.0,831.1300000000001,1.12,13.965,183.11,25.63,77.185,113.345,8.55,170
2023-11-19 10:00:00.000000,4.0,947.95,1.31,23.48,164.51,25.155,72.695,105.105,9.755,163
2023-11-19 12:00:00.000000,5.0,1575.4699999999998,0.34,57.75,118.73,28.135,86.25999999999999,122.4,15.515,173
2023-11-19 14:00:00.000000,5.0,3765.11,5.195,150.8,15.915,33.855000000000004,151.465,202.99,36.735,227
2023-11-19 16:00:00.000000,5.0,4646.305,10.645,142.575,4.42,36.715,219.175,290.25,54.21,294
2023-11-19 18:00:00.000000,5.0,2550.125,0.0,59.98,64.015,24.08,158.04500000000002,221.53,33.69,233
2023-11-19 20:00:00.000000,5.0,1421.93,0.0,29.475,91.55,15.735,105.915,150.665,16.97,186
2023-11-19 22:00:00.000000,5.0,1094.815,0.0,16.88,103.715,15.2,96.18,133.775,14.945,180
2023-11-20 00:00:00.000000,5.0,1028.06,0.0,15.85,107.29,15.975,93.335,127.495,14.315,178
2023-11-20 02:00:00.000000,5.0,1662.255,0.17,41.64,86.905,21.815,116.045,153.345,22.67,193
2023-11-20 04:00:00.000000,5.0,2202.99,5.895,64.435,77.605,28.375,136.71,187.625,27.235,212
2023-11-20 06:00:00.000000,5.0,1308.44,3.16,29.045,144.485,28.61,118.615,178.555,15.71,195
2023-11-20 08:00:00.000000,5.0,767.71,1.345,14.22,160.935,24.56,85.45,130.01,7.694999999999999,172
2023-11-20 10:00:00.000000,5.0,961.305,1.565,24.85,149.49,28.135,86.805,128.635,10.005,173
2023-11-20 12:00:00.000000,5.0,1455.31,0.38,47.465,112.295,30.755,97.545,140.20499999999998,14.945,180
2023-11-20 14:00:00.000000,5.0,2389.91,0.0,76.425,71.525,30.635,139.70499999999998,193.53,27.36,215
2023-11-20 16:00:00.000000,5.0,2376.56,0.0,60.32,79.035,29.68,155.65,211.675,33.44,231
2023-11-20 18:00:00.000000,5.0,1642.23,0.0,35.645,105.86,22.53,125.925,172.29500000000002,23.56,201
2023-11-20 20:00:00.000000,5.0,1034.735,0.0,16.875,136.615,16.925,98.655,137.285,11.78,181
2023-11-20 22:00:00.000000,5.0,881.2,0.0,10.11,145.91,15.62,95.435,137.645,9.88,179
2023-11-21 00:00:00.000000,5.0,881.1949999999999,0.0,11.055,136.615,15.735,96.565,142.275,10.26,180
2023-11-21 02:00:00.000000,5.0,1328.47,0.085,30.16,109.43,19.79,112.31,164.505,16.655,191
2023-11-21 04:00:00.000000,5.0,1882.555,4.065,53.805,89.045,25.39,127.86,189.25,22.29,203
2023-11-21 06:00:00.000000,5.0,1154.9,2.895,27.415,142.34,30.515,106.05,156.43,13.745,186
2023-11-21 08:00:00.000000,5.0,807.76,1.8,19.275,163.79500000000002,33.855000000000004,88.21000000000001,118.095,8.74,174
2023-11-21 10:00:00.000000,5.0,1835.825,4.39,62.38,129.45999999999998,44.58,117.115,155.93,20.52,194
2023-11-21 12:00:00.000000,5.0,2790.45,1.245,104.185,61.870000000000005,51.975,136.91,182.72,27.87,212
2023-11-21 14:00:00.000000,5.0,3084.185,0.065,108.99,29.505,40.055,146.315,196.425,32.805,222
2023-11-21 16:00:00.000000,5.0,2483.37,0.0,66.49,60.08,28.130000000000003,146.27499999999998,197.54,35.465,222
2023-11-21 18:00:00.000000,5.0,2256.395,0.0,54.835,66.875,22.77,142.58999999999995,191.64,33.06,218
2023-11-21 20:00:00.000000,5.0,1515.39,0.0,34.615,81.53999999999999,16.155,111.715,151.63,18.745,190
2023-11-21 22:00:00.000000,5.0,1281.74,0.0,21.935,90.48,15.38,113.32,151.60000000000002,17.479999999999997,192
2023-11-22 00:00:00.000000,5.0,1475.335,0.0,26.735,80.825,17.405,126.21,167.29000000000002,20.9,202
2023-11-22 02:00:00.000000,5.0,3217.7000000000003,7.49,85.0,31.56,27.535,199.71,256.555,42.175,275
2023-11-22 04:00:00.000000,5.0,7369.995,105.945,148.745,11.27,47.445,341.42999999999995,443.665,79.53999999999999,385
2023-11-22 06:00:00.000000,5.0,6649.014999999999,65.935,182.33,59.9,63.655,334.645,448.28,66.88,380
2023-11-22 08:00:00.000000,5.0,5340.58,22.575000000000003,191.925,148.775,67.235,347.265,441.38,44.075,389
2023-11-22 10:00:00.000000,5.0,2483.365,8.325,96.65,140.905,24.32,169.61,215.36,19.885,245
2023-11-22 12:00:00.000000,4.5,977.99,0.84,34.615,124.455,10.015,77.445,103.76,8.105,166
2023-11-22 14:00:00.000000,5.0,777.72,0.0,20.05,128.75,8.940000000000001,77.16499999999999,104.66,6.24,166
2023-11-22 16:00:00.000000,5.0,867.845,0.0,23.305,113.01,8.46,81.475,108.63,9.185,169
2023-11-22 18:00:00.000000,5.0,854.495,0.0,22.62,111.58,8.225,82.695,107.885,9.69,170
2023-11-22 20:00:00.000000,4.5,634.1949999999999,0.0,12.55,126.6,7.42,75.435,95.81,4.654999999999999,165
2023-11-22 22:00:00.000000,4.0,544.0699999999999,0.0,5.91,123.74,5.395,69.83,92.53,3.4,161
2023-11-23 00:00:00.000000,4.0,560.76,0.0,7.455,108.72,5.395,57.38,79.445,3.64,152
2023-11-23 02:00:00.000000,4.5,1184.9450000000002,0.315,35.129999999999995,72.955,9.565,78.41499999999999,107.7,11.275,167
2023-11-23 04:00:00.000000,5.0,2950.67,26.035,88.08000000000001,28.255,20.745,140.34,186.835,29.26,216
2023-11-23 06:00:00.000000,5.0,2737.045,20.12,82.255,71.525,40.53,165.81,219.19,29.385,241
2023-11-23 08:00:00.000000,5.0,3297.8050000000003,19.56,115.155,96.555,66.76,211.18,274.515,32.045,286
2023-11-23 10:00:00.000000,5.0,2737.045,13.58,108.985,81.89500000000001,49.83,167.015,230.395,25.46,242
2023-11-23 12:00:00.000000,5.0,1575.47,1.645,76.08500000000001,45.24,18.3,91.145,149.655,13.11,176
2023-11-23 14:00:00.000000,4.5,1388.55,0.155,68.545,26.91,9.955,75.78999999999999,136.4,11.21,165
2023-11-23 16:00:00.000000,5.0,1769.0700000000002,1.585,70.945,16.45,11.98,96.285,167.08499999999998,19.125,180
2023-11-23 18:00:00.000000,5.0,2843.86,17.38,82.6,0.35,18.36,142.175,231.18,30.02,218
2023-11-23 20:00:00.000000,5.0,4619.6,47.605,104.19,0.0,24.44,221.83,330.49,30.905,296
2023-11-23 22:00:00.000000,5.0,7369.995,84.485,134.35000000000002,0.0,34.805,386.66,535.03,40.53,431
2023-11-24 00:00:00.000000,5.0,7476.805,63.03,152.17000000000002,0.0,46.495000000000005,424.27,572.8800000000001,51.93,469
2023-11-24 02:00:00.000000,5.0,7049.56,72.64,135.03500000000005,0.16,51.975,420.36,540.27,50.915,442
2023-11-24 04:00:00.000000,5.0,9826.66,143.9047999999991,153.54000000000002,5.085,60.555,472.4500000000001,601.45,74.985,497
